date,action,old_pos,new_pos,delta,price,forecast,equity
2023-04-14,FLIP,-26.7716,69.6687,96.4403,396.91,0.82,415477.08
2023-04-24,ADD,69.6687,185.2835,115.6147,397.08,1.88,415488.48
2023-05-19,ADD,185.2835,299.8763,114.5928,402.84,3.26,416556.49
2023-06-06,ADD,299.8763,420.9406,121.0644,411.9,4.56,419271.96
2023-06-09,ADD,420.9406,529.3621,108.4214,413.7,5.39,420029.46
2023-06-14,ADD,529.3621,650.2536,120.8915,420.7,6.35,423737.95
2023-06-22,ADD,650.2536,802.5702,152.3166,421.62,7.75,424333.35
2023-06-29,ADD,802.5702,938.6087,136.0385,423.16,8.83,425573.63
2023-07-05,ADD,938.6087,1056.3425,117.7338,428.01,9.69,430124.62
2023-07-11,ADD,1056.3425,1203.2489,146.9063,427.36,10.76,429441.01
2023-07-14,ADD,1203.2489,1366.1436,162.8947,433.95,11.73,437367.18
2023-07-18,ADD,1366.1436,1512.8417,146.6981,438.69,12.62,443846.19
2023-07-19,ADD,1512.8417,1649.1472,136.3055,439.67,13.28,445321.96
2023-07-24,ADD,1649.1472,1805.4088,156.2616,438.7,14.36,443729.13
2023-07-25,ADD,1805.4088,1948.0649,142.6561,439.9,15.01,445891.45
2023-07-26,ADD,1948.0649,2095.1493,147.0844,439.97,15.67,446023.08
2023-07-28,REDUCE,2095.1493,1892.1511,-202.9983,441.33,15.23,448876.54
2023-07-31,ADD,1892.1511,2068.5417,176.3907,442.17,15.9,450466.58
2023-08-02,REDUCE,2068.5417,1679.959,-388.5827,434.77,14.51,435162.09
2023-08-10,ADD,1679.959,1837.126,157.167,430.7,15.68,428314.5
2023-08-16,REDUCE,1837.126,1719.8891,-117.2369,424.64,15.21,417188.81
2023-08-23,REDUCE,1719.8891,1540.9306,-178.9585,427.91,14.28,422820.33
2023-08-24,REDUCE,1540.9306,1370.6464,-170.2842,421.98,13.28,413681.78
2023-08-29,REDUCE,1370.6464,1117.6921,-252.9542,433.83,11.97,429925.79
2023-08-31,ADD,1117.6921,1264.1833,146.4911,434.98,12.63,431210.48
2023-09-05,ADD,1264.1833,1387.6144,123.4311,433.91,13.27,429855.09
2023-09-08,ADD,1387.6144,1511.4652,123.8508,430.32,13.93,424869.24
2023-09-21,REDUCE,1511.4652,1203.9895,-307.4757,418.14,12.27,406462.51
2023-09-26,REDUCE,1203.9895,1096.722,-107.2675,412.8,11.52,400032.22
2023-10-04,REDUCE,1096.722,978.6486,-118.0735,411.62,10.32,398735.35
2023-10-06,REDUCE,978.6486,874.8647,-103.7839,416.35,9.53,403364.46
2023-10-20,REDUCE,874.8647,757.6044,-117.2602,408.25,8.26,396283.68
2023-10-25,REDUCE,757.6044,663.196,-94.4085,404.73,7.41,393610.73
2023-10-30,REDUCE,663.196,529.6077,-133.5883,402.83,6.27,392350.78
2023-11-02,REDUCE,529.6077,370.1122,-159.4955,417.53,5.02,400138.17
2023-11-17,ADD,370.1122,457.4939,87.3817,436.95,5.85,407323.85
2023-11-22,ADD,457.4939,553.648,96.1541,441.05,6.68,409199.59
2023-11-28,ADD,553.648,688.6651,135.0171,440.96,7.7,409151.28
2023-11-30,ADD,688.6651,786.3175,97.6525,442.38,8.39,410132.56
2023-12-05,ADD,786.3175,913.6308,127.3132,442.58,9.28,410284.96
2023-12-08,ADD,913.6308,1024.183,110.5522,446.07,10.05,413473.05
2023-12-12,ADD,1024.183,1164.6509,140.4678,449.85,10.89,417344.68
2023-12-13,REDUCE,1164.6509,1045.9652,-118.6856,456.05,10.43,424569.51
2023-12-15,ADD,1045.9652,1223.6982,177.7329,456.76,11.46,425312.49
2023-12-19,ADD,1223.6982,1376.9836,153.2854,462.12,12.45,431874.51
2023-12-20,REDUCE,1376.9836,1104.0803,-272.9032,455.72,11.21,423056.74
2023-12-26,ADD,1104.0803,1257.1772,153.0968,462.91,12.4,430997.34
2023-12-28,ADD,1257.1772,1460.6629,203.4858,463.92,13.59,432269.71
2024-01-05,ADD,1460.6629,1592.6192,131.9562,455.39,14.8,419802.86
2024-01-08,REDUCE,1592.6192,1335.5678,-257.0514,461.89,13.62,430156.49
2024-01-09,ADD,1335.5678,1451.1682,115.6005,461.19,14.1,429220.72
2024-01-11,ADD,1451.1682,1611.884,160.7158,463.59,15.0,432709.05
2024-01-16,ADD,1611.884,1782.4762,170.5922,462.21,15.93,430481.54
2024-01-19,REDUCE,1782.4762,1545.9254,-236.5508,469.51,15.05,443492.07
2024-01-22,ADD,1545.9254,1688.7752,142.8497,470.5,15.65,445026.68
2024-01-23,ADD,1688.7752,1803.4874,114.7122,471.87,16.26,447344.0
2024-01-24,ADD,1803.4874,1936.0828,132.5954,472.39,16.91,448274.25
2024-01-26,ADD,1936.0828,2159.0686,222.9858,474.36,17.99,452080.48
2024-01-30,ADD,2159.0686,2321.948,162.8794,477.74,18.79,459392.7
2024-01-31,REDUCE,2321.948,1644.5163,-677.4317,469.95,15.88,441292.17
2024-02-01,REDUCE,1644.5163,1418.5257,-225.9906,476.1,15.13,451407.09
2024-02-06,ADD,1418.5257,1581.9997,163.474,480.75,16.03,458006.08
2024-02-08,ADD,1581.9997,1736.7127,154.7129,484.97,16.88,464688.06
2024-02-12,ADD,1736.7127,1950.4176,213.7049,487.56,18.04,469183.91
2024-02-13,REDUCE,1950.4176,1618.4837,-331.9339,480.85,16.5,456086.51
2024-02-21,ADD,1618.4837,1800.2662,181.7825,483.89,17.98,461016.79
2024-02-22,REDUCE,1800.2662,1311.5813,-488.6849,493.91,15.43,479045.33
2024-02-23,ADD,1311.5813,1453.5134,141.9321,494.25,16.04,479492.1
2024-02-27,ADD,1453.5134,1608.1518,154.6385,493.35,17.08,478190.69
2024-02-28,ADD,1608.1518,1708.0799,99.928,492.7,17.66,477141.97
2024-03-04,ADD,1708.0799,1932.6629,224.583,498.58,18.89,487182.51
2024-03-05,REDUCE,1932.6629,1810.6497,-122.0132,493.6,18.37,477552.23
2024-03-11,ADD,1810.6497,1968.343,157.6933,497.59,19.5,484777.14
2024-03-14,ADD,1968.343,2091.9318,123.5888,501.16,20.0,491807.57
2024-03-21,ADD,2091.9318,2205.4323,113.5005,509.79,20.0,509871.03
2024-03-26,ADD,2205.4323,2331.3557,125.9234,506.48,20.0,502572.2
2024-04-05,REDUCE,2331.3557,2110.6738,-220.6818,506.11,20.0,501707.27
2024-04-08,ADD,2110.6738,2222.8045,112.1306,506.4,20.0,502304.69
2024-04-12,REDUCE,2222.8045,2028.9584,-193.8461,498.71,20.0,485227.06
2024-04-15,REDUCE,2028.9584,1903.4215,-125.5369,492.46,20.0,472550.34
2024-04-23,REDUCE,1903.4215,1725.2189,-178.2026,493.64,19.2,474780.1
2024-04-24,ADD,1725.2189,1857.8686,132.6497,493.4,19.64,474375.91
2024-04-30,REDUCE,1857.8686,1649.6756,-208.193,490.05,18.14,468154.82
2024-05-03,REDUCE,1649.6756,1450.4734,-199.2022,499.14,17.03,483148.45
2024-05-08,ADD,1450.4734,1615.0063,164.5329,504.9,17.64,491502.84
2024-05-10,ADD,1615.0063,1767.5831,152.5767,508.47,18.4,497257.63
2024-05-13,ADD,1767.5831,1872.7836,105.2005,508.53,18.93,497378.46
2024-05-17,ADD,1872.7836,2045.2413,172.4577,516.87,19.69,512992.04
2024-05-21,ADD,2045.2413,2198.8414,153.6001,518.74,20.0,516805.52
2024-06-07,ADD,2198.8414,2350.568,151.7266,521.32,20.0,522494.0
2024-06-11,ADD,2350.568,2475.1176,124.5496,524.19,20.0,529240.55
2024-06-14,ADD,2475.1176,2650.2149,175.0974,529.88,20.0,543327.75
2024-06-20,ADD,2650.2149,2794.2285,144.0135,534.0,20.0,554245.65
2024-06-26,ADD,2794.2285,2983.3692,189.1407,534.27,20.0,554982.07
2024-07-03,ADD,2983.3692,3217.449,234.0798,540.09,20.0,572367.33
2024-07-08,ADD,3217.449,3413.4614,196.0124,543.84,20.0,584404.69
2024-07-11,REDUCE,3413.4614,3130.0071,-283.4543,545.01,20.0,588416.09
2024-07-17,REDUCE,3130.0071,2731.6325,-398.3745,545.46,20.0,589826.54
2024-07-18,REDUCE,2731.6325,2570.912,-160.7205,541.27,20.0,578375.66
2024-07-22,REDUCE,2570.912,2366.9866,-203.9254,543.22,20.0,583386.77
2024-07-24,REDUCE,2366.9866,1945.7983,-421.1883,530.08,19.62,552276.01
2024-07-26,REDUCE,1945.7983,1754.9681,-190.8303,533.22,19.11,558393.56
2024-07-29,ADD,1754.9681,1883.9379,128.9698,533.53,19.55,558943.49
2024-07-31,REDUCE,1883.9379,1605.7234,-278.2145,539.46,18.07,570106.6
2024-08-02,REDUCE,1605.7234,1332.0617,-273.6617,521.92,16.27,541940.68
2024-08-05,REDUCE,1332.0617,981.075,-350.9866,506.72,14.04,521693.21
2024-08-06,REDUCE,981.075,910.391,-70.6841,511.39,13.67,526276.55
2024-08-08,REDUCE,910.391,740.6597,-169.7313,519.71,12.14,533855.37
2024-08-12,ADD,740.6597,814.6308,73.9711,522.28,12.47,535755.88
2024-08-13,REDUCE,814.6308,743.7308,-70.9,530.87,11.89,542752.94
2024-08-20,ADD,743.7308,840.0757,96.3449,547.19,12.46,554888.13
2024-08-22,ADD,840.0757,913.9012,73.8254,544.76,13.02,552847.68
2024-08-27,ADD,913.9012,1021.1649,107.2638,549.99,13.83,557627.36
2024-08-29,ADD,1021.1649,1118.9689,97.804,546.84,14.53,554416.9
2024-09-03,REDUCE,1118.9689,967.8303,-151.1386,540.7,13.44,547545.6
2024-09-05,ADD,967.8303,1048.8278,80.9975,538.28,14.11,545204.35
2024-09-09,REDUCE,1048.8278,927.8247,-121.003,535.15,13.29,541917.1
2024-09-13,ADD,927.8247,1018.0219,90.1972,550.43,13.66,556092.98
2024-09-17,ADD,1018.0219,1143.9982,125.9763,551.47,14.46,557149.97
2024-09-19,REDUCE,1143.9982,1060.1007,-83.8975,559.21,13.98,566012.32
2024-09-20,ADD,1060.1007,1142.8826,82.7818,558.25,14.41,564987.61
2024-09-24,ADD,1142.8826,1275.9709,133.0883,561.24,15.3,568411.94
2024-09-26,ADD,1275.9709,1413.42,137.4492,562.22,16.17,569665.56
2024-09-30,ADD,1413.42,1570.9327,157.5127,563.66,17.09,571692.77
2024-10-03,ADD,1570.9327,1715.0711,144.1384,557.82,17.96,562525.77
2024-10-08,REDUCE,1715.0711,1616.2069,-98.8641,563.08,17.51,571539.94
2024-10-10,ADD,1616.2069,1784.6244,168.4175,565.99,18.23,576239.51
2024-10-16,ADD,1784.6244,1925.0619,140.4375,572.05,19.04,587056.95
2024-10-17,ADD,1925.0619,2054.5396,129.4777,572.1,19.64,587151.29
2024-10-21,ADD,2054.5396,2205.0796,150.54,573.36,20.0,589734.89
2024-10-28,ADD,2205.0796,2328.7388,123.6593,570.6,20.0,583669.58
2024-10-30,ADD,2328.7388,2463.4153,134.6764,569.8,20.0,581793.54
2024-10-31,REDUCE,2463.4153,1987.0439,-476.3713,558.63,19.52,554277.53
2024-11-05,REDUCE,1987.0439,1822.5384,-164.5055,566.55,19.0,570011.25
2024-11-06,REDUCE,1822.5384,1209.0961,-613.4423,580.63,15.33,595686.3
2024-11-07,ADD,1209.0961,1295.3395,86.2435,585.12,15.58,601114.4
2024-11-11,ADD,1295.3395,1469.3751,174.0356,588.22,16.6,605123.04
2024-11-13,ADD,1469.3751,1629.3879,160.0128,586.68,17.61,602856.82
2024-11-15,REDUCE,1629.3879,1535.3657,-94.0221,575.44,17.2,584544.61
2024-11-19,ADD,1535.3657,1641.7337,106.368,579.91,17.92,591407.65
2024-11-20,ADD,1641.7337,1744.8556,103.1219,580.1,18.43,591730.2
2024-11-22,ADD,1744.8556,1905.9748,161.1192,585.03,19.22,600317.95
2024-11-25,ADD,1905.9748,2009.7999,103.8251,587.01,19.71,604100.35
2024-11-27,ADD,2009.7999,2147.5204,137.7204,588.29,20.0,606666.95
2024-12-03,ADD,2147.5204,2308.4632,160.9429,593.28,20.0,617384.1
2024-12-06,ADD,2308.4632,2469.3827,160.9195,597.11,20.0,626229.08
2024-12-17,ADD,2469.3827,2640.5055,171.1228,593.65,20.0,617689.63
2024-12-18,REDUCE,2640.5055,1526.037,-1114.4685,575.96,17.3,570971.51
2024-12-20,REDUCE,1526.037,1362.4906,-163.5465,582.7,16.9,581255.3
2024-12-26,ADD,1362.4906,1457.5273,95.0367,592.74,17.09,594940.5
2025-01-03,REDUCE,1457.5273,1358.0709,-99.4564,583.49,16.57,581450.01
2025-01-15,REDUCE,1358.0709,1131.5278,-226.543,584.3,14.77,582561.07
2025-01-16,ADD,1131.5278,1220.8977,89.3699,583.18,15.12,581289.55
2025-01-24,ADD,1220.8977,1374.8496,153.9519,599.28,15.81,600941.65
2025-01-27,REDUCE,1374.8496,1262.6304,-112.2192,590.8,15.16,589287.15
2025-01-31,ADD,1262.6304,1391.4724,128.842,593.21,15.94,592336.3
2025-02-05,ADD,1391.4724,1482.666,91.1936,595.58,16.45,595627.97
2025-02-11,ADD,1482.666,1632.9437,150.2778,596.65,17.14,597221.13
2025-02-18,ADD,1632.9437,1813.3839,180.4402,602.75,17.94,607168.39
2025-02-20,ADD,1813.3839,1992.3279,178.944,601.65,18.73,605184.34
2025-02-21,REDUCE,1992.3279,1592.3673,-399.9606,591.36,16.76,584681.87
2025-02-26,ADD,1592.3673,1713.4535,121.0862,586.04,17.6,576205.99
2025-02-27,REDUCE,1713.4535,1500.2479,-213.2056,576.68,16.35,560177.82
2025-02-28,REDUCE,1500.2479,1194.2889,-305.9589,585.68,14.73,573679.22
2025-03-03,REDUCE,1194.2889,1093.9435,-100.3454,575.42,13.83,561424.42
2025-03-05,REDUCE,1093.9435,974.9959,-118.9476,574.72,13.06,560658.85
2025-03-07,REDUCE,974.9959,890.3296,-84.6663,567.68,12.28,553796.92
2025-03-10,REDUCE,890.3296,723.5827,-166.747,552.56,10.88,540334.6
2025-03-14,REDUCE,723.5827,548.0551,-175.5276,554.76,9.08,541925.08
2025-03-24,REDUCE,548.0551,485.2092,-62.846,567.57,7.92,548946.3
2025-04-03,REDUCE,485.2092,258.8137,-226.3954,530.62,5.21,531014.7
2025-04-04,REDUCE,258.8137,162.6201,-96.1936,499.55,4.01,522974.95
2025-04-09,REDUCE,162.6201,42.0098,-120.6103,542.4,1.83,529943.03
2025-05-22,ADD,42.0098,82.0051,39.9953,576.48,2.13,531374.7
2025-06-03,ADD,82.0051,128.4853,46.4802,589.33,2.94,532428.68
2025-06-10,ADD,128.4853,185.7019,57.2165,596.24,3.81,533316.61
2025-06-17,ADD,185.7019,247.7724,62.0705,590.76,4.65,532297.66
2025-06-25,ADD,247.7724,322.9811,75.2088,602.01,5.56,535086.52
2025-06-30,ADD,322.9811,394.3685,71.3874,612.65,6.38,538522.97
2025-07-03,ADD,394.3685,485.728,91.3595,620.08,7.38,541451.95
2025-07-09,ADD,485.728,574.2005,88.4725,618.81,8.3,540835.42
2025-07-11,ADD,574.2005,659.4195,85.2191,618.37,9.07,540584.91
2025-07-15,ADD,659.4195,745.258,85.8385,616.91,9.82,539617.19
2025-07-17,ADD,745.258,831.8983,86.6403,622.76,10.56,543977.2
2025-07-21,ADD,831.8983,957.5005,125.6022,623.48,11.49,544579.39
2025-07-24,ADD,957.5005,1127.0184,169.5178,629.08,12.72,549943.71
2025-07-28,ADD,1127.0184,1286.8553,159.8369,631.58,13.79,552760.02
2025-07-30,ADD,1286.8553,1432.7281,145.8728,629.12,14.78,549595.43
2025-08-01,REDUCE,1432.7281,1166.6756,-266.0525,616.49,13.48,531495.95
2025-08-04,REDUCE,1166.6756,972.3669,-194.3087,625.86,12.53,542428.27
2025-08-07,ADD,972.3669,1112.6244,140.2575,626.93,13.39,543469.6
2025-08-11,ADD,1112.6244,1201.2318,88.6074,630.57,13.98,547518.62
2025-08-14,ADD,1201.2318,1334.5745,133.3427,639.53,14.89,558274.57
2025-08-18,ADD,1334.5745,1492.2855,157.7109,637.89,15.93,556090.98
2025-08-21,ADD,1492.2855,1641.5689,149.2835,630.2,16.95,544623.04
2025-08-22,REDUCE,1641.5689,1331.3153,-310.2536,639.88,15.38,560509.91
2025-08-26,ADD,1331.3153,1476.191,144.8757,639.73,16.13,560311.89
2025-08-27,ADD,1476.191,1573.4071,97.2162,641.19,16.66,562463.73
2025-08-29,ADD,1573.4071,1687.3718,113.9647,639.62,17.28,559998.66
2025-09-08,ADD,1687.3718,1840.6436,153.2718,643.37,18.3,566323.21
2025-09-09,ADD,1840.6436,1953.4437,112.8001,644.86,18.86,569061.04
2025-09-10,ADD,1953.4437,2067.623,114.1793,646.72,19.42,572702.64
2025-09-12,ADD,2067.623,2200.875,133.252,651.88,19.95,583363.69
2025-09-17,ADD,2200.875,2355.1103,154.2353,653.64,20.0,587226.51
2025-09-22,ADD,2355.1103,2511.8359,156.7257,663.06,20.0,609432.59
2025-10-01,ADD,2511.8359,2691.8384,180.0024,664.67,20.0,613453.62
2025-10-03,ADD,2691.8384,2870.4231,178.5847,665.42,20.0,615487.94
2025-10-10,REDUCE,2870.4231,1569.7434,-1300.6796,649.32,17.41,569278.75
2025-10-13,REDUCE,1569.7434,1217.0234,-352.7201,659.29,16.02,584918.51
2025-10-14,ADD,1217.0234,1322.0882,105.0648,658.48,16.47,583938.3
2025-10-16,ADD,1322.0882,1406.8376,84.7494,656.9,16.95,581848.08
2025-10-22,ADD,1406.8376,1528.5971,121.7595,664.02,17.61,591864.07
2025-10-29,ADD,1528.5971,1720.9348,192.3377,683.5,18.61,621639.81
2025-10-30,REDUCE,1720.9348,1596.428,-124.5068,675.98,17.95,608703.18
2025-11-03,ADD,1596.428,1747.705,151.277,679.47,19.02,614274.89
2025-11-04,REDUCE,1747.705,1610.5304,-137.1746,671.42,18.23,600198.63
2025-11-10,REDUCE,1610.5304,1366.7646,-243.7658,677.58,17.08,610127.32
2025-11-11,ADD,1366.7646,1481.2658,114.5012,679.13,17.56,612247.37
2025-11-12,ADD,1481.2658,1573.3768,92.111,679.51,18.09,612807.19
2025-11-13,REDUCE,1573.3768,1333.1662,-240.2106,668.24,16.63,595066.08
2025-11-21,REDUCE,1333.1662,1163.4849,-169.6813,655.3,15.75,577819.78
2025-11-24,REDUCE,1163.4849,1031.0289,-132.456,664.94,14.69,589041.62
2025-12-01,ADD,1031.0289,1160.1057,129.0769,676.42,15.25,600872.33
2025-12-03,ADD,1160.1057,1274.676,114.5703,680.02,16.02,605048.19
2025-12-05,ADD,1274.676,1428.4755,153.7995,681.81,16.94,607329.6
2025-12-09,ADD,1428.4755,1578.2148,149.7394,679.17,17.83,603565.55
2025-12-11,ADD,1578.2148,1697.8495,119.6347,685.27,18.44,613185.21
2025-12-12,REDUCE,1697.8495,1599.6172,-98.2324,677.9,17.85,600675.49
2025-12-16,ADD,1599.6172,1727.5807,127.9635,675.03,18.71,596078.73
2025-12-17,REDUCE,1727.5807,1625.7721,-101.8086,667.6,18.14,583246.72
2025-12-19,REDUCE,1625.7721,1509.7165,-116.0555,678.74,17.49,601354.08
2025-12-23,ADD,1509.7165,1625.3226,115.606,686.09,17.92,612450.36
2025-12-26,ADD,1625.3226,1822.582,197.2595,688.43,18.88,616259.42
2025-12-30,ADD,1822.582,1981.4435,158.8615,685.14,19.76,610261.38
2026-01-07,ADD,1981.4435,2115.0407,133.5972,687.7,20.0,615339.8
2026-01-12,ADD,2115.0407,2242.3616,127.3209,693.27,20.0,627109.49
2026-01-16,ADD,2242.3616,2405.495,163.1334,689.78,20.0,619282.57
2026-01-20,REDUCE,2405.495,1720.6453,-684.8497,675.73,18.21,585505.51
2026-01-21,REDUCE,1720.6453,1452.6459,-267.9994,683.53,17.18,598924.32
2026-01-23,ADD,1452.6459,1608.6366,155.9906,687.35,17.75,604472.73
2026-01-27,ADD,1608.6366,1721.6571,113.0205,693.6,18.27,614515.42
2026-01-28,ADD,1721.6571,1831.7407,110.0836,693.53,18.78,614395.2
2026-01-30,ADD,1831.7407,2000.5164,168.7758,690.09,19.64,608092.89
2026-02-05,REDUCE,2000.5164,1758.1985,-242.318,675.77,18.46,579463.8
2026-02-06,REDUCE,1758.1985,1189.2476,-568.9508,688.74,15.38,602258.03
2026-02-10,ADD,1189.2476,1343.3825,154.1349,690.23,15.95,604037.04
2026-02-12,REDUCE,1343.3825,1229.6409,-113.7416,679.41,15.2,589501.14
2026-02-18,ADD,1229.6409,1330.7577,101.1168,684.42,15.8,595657.07
2026-03-02,ADD,1330.7577,1426.2714,95.5137,684.51,15.95,595776.55
2026-03-06,REDUCE,1426.2714,1279.5073,-146.764,670.55,14.89,575863.07
2026-03-09,REDUCE,1279.5073,1178.6807,-100.8266,676.42,14.37,583378.93
2026-03-11,ADD,1178.6807,1307.0753,128.3945,674.49,14.88,581098.47
2026-03-12,REDUCE,1307.0753,1148.8074,-158.2679,664.25,13.84,567711.32
2026-03-16,REDUCE,1148.8074,1037.8997,-110.9076,667.21,13.13,571114.06
2026-03-20,REDUCE,1037.8997,942.0955,-95.8042,648.57,12.03,551769.81
2026-03-23,REDUCE,942.0955,827.9236,-114.172,655.38,11.25,558185.48
2026-03-26,REDUCE,827.9236,744.5244,-83.3991,645.09,10.21,549666.16
2026-03-27,REDUCE,744.5244,667.5519,-76.9726,634.09,9.57,541476.4
